DSO,DSO507,C99-761,,717 N COLLEGE AVENUE,Batch 1\DSO507\717 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO507,C04-645,TWICE AS NICE,923 N COLLEGE AVENUE,Batch 1\DSO507\923 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO507,C07-658,FIRST APPRAISAL GROUP,923 N COLLEGE AVENUE,Batch 1\DSO507\923 N COLLEGE AVENUE_01.pdf,OPEN FILE
DSO,DSO507,C10-518,RAILWAY MANOR APARTMENTS,923 N COLLEGE AVENUE,Batch 1\DSO507\923 N COLLEGE AVENUE_02.pdf,OPEN FILE
DSO,DSO507,C03-113,VENCEL PROPERTIES,1115 & 1117 N COLLEGE AVENUE,Batch 1\DSO507\1115 & 1117 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO507,C08-427,CRIMSON STORAGE,1711 N COLLEGE AVENUE,Batch 1\DSO507\1711 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO507,C99-046,CHRIST COMMUNITY CHURCH,1711 N COLLEGE AVENUE,Batch 1\DSO507\1711 N COLLEGE AVENUE_01.pdf,OPEN FILE
DSO,DSO507,C14-431,THE GATEWAY,1320 N COLLEGE AVE,Batch 1\DSO507\1320 N COLLEGE AVE.pdf,OPEN FILE
DSO,DSO508,C98-593,CVS,1711 NORTH COLLEGE AVENUE,Batch 1\DSO508\1711 NORTH COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C98-186,,1711 N COLLEGE,Batch 1\DSO508\1711 N COLLEGE.pdf,OPEN FILE
DSO,DSO508,C08-685,NORTHGATE,1715 N COLLEGE AVENUE,Batch 1\DSO508\1715 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,V-17-98,"CONSOLIDATED SPECIALTY RESTAURANTS, INC",1800 N COLLEGE AVENUE,Batch 1\DSO508\1800 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C99-170,HUSE FOOD GROUP,1803 N COLLEGE AVENUE,Batch 1\DSO508\1803 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C02-777,STEAK N SHAKE,1919 N COLLEGE AVENUE,Batch 1\DSO508\1919 N COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C99-502,COLLEGE SQUARE,200 S COLLEGE AVENUE,Batch 1\DSO508\200 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C09-177,SERENDIPITY MARTINI BAR,201 S COLLEGE AVENUE,Batch 1\DSO508\201 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C99-613,UNITED COMMERCE BANK,211 S COLLEGE,Batch 1\DSO508\211 S COLLEGE.pdf,OPEN FILE
DSO,DSO508,C99-179,THE CITY GRILLE,216 S COLLEGE AVENUE,Batch 1\DSO508\216 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C99-829,,301 S COLLEGE,Batch 1\DSO508\301 S COLLEGE.pdf,OPEN FILE
DSO,DSO508,C16-181,BIG O PROPERTIES,335 S COLLEGE AVENUE,Batch 1\DSO508\335 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C07-773,MIDTOWN LOFTS,349 S COLLEGE AVENUE,Batch 1\DSO508\349 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C97-654,,403 S COLLEGE AVENUE,Batch 1\DSO508\403 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C14-023,PLANNED PARENTHOOD,421 SOUTH COLLEGE AVENUE,Batch 1\DSO508\421 SOUTH COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C97-194,PLANNED PARENTHOOD,421 S COLLEGE,Batch 1\DSO508\421 S COLLEGE.pdf,OPEN FILE
DSO,DSO508,C12-196,KROGER,528 S COLLEGE AVENUE,Batch 1\DSO508\528 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C06-670,J BARROWS LLC,676 S COLLEGE AVENUE,Batch 1\DSO508\676 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C13-620,ANTIQUE SALES,735 S COLLEGE AVENUE,Batch 1\DSO508\735 S COLLEGE AVENUE.pdf,OPEN FILE
DSO,DSO508,C06-443,BRENTWOOD PHASE III,3106 CUFFERS LANE,Batch 1\DSO508\3106 CUFFERS LANE.pdf,OPEN FILE
DSO,DSO508,C16-220,BJ'S RESTAURANT,411 S COLLEGE MALL ROAD,Batch 1\DSO508\411 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C02-071,UNITED COMMERCE BANK,1285 SOUTH COLLEGE MALL ROAD,Batch 1\DSO508\1285 SOUTH COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C01-154,STEAK AND SHAKE,3000 COLLEGE MALL ROAD,Batch 1\DSO508\3000 COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C19-189,WENDYS,608 S COLLEGE MALL ROAD,Batch 1\DSO508\608 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C06-144,LONGHORN,721 S COLLEG MALL ROAD,Batch 1\DSO508\721 S COLLEG MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C06-161,"BED, BATH & BEYOND",731 S COLLEGE MALL ROAD,Batch 1\DSO508\731 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C98-328,PIZZA EXPRESS,877 S COLLEGE MALL,Batch 1\DSO508\877 S COLLEGE MALL.pdf,OPEN FILE
DSO,DSO508,C98-3711,P & Q LIMITED,877 S COLLEGE MALL ROAD,Batch 1\DSO508\877 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C98-372,PERRY 2,917 S COLLEGE MALL ROAD,Batch 1\DSO508\917 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C99-001,UNION PLANTERS BANK,965 S COLLEGE MALL ROAD,Batch 1\DSO508\965 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C16-224,BLOOMINGTON ORAL SURGERY,1116 S COLLEGE MALL ROAD,Batch 1\DSO508\1116 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C99-180,CASSADY'S RESTAURANT,1131 S COLLEGE MALL ROAD,Batch 1\DSO508\1131 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C02-525,WININGER STOLBERG COOMBES,1128 S COLLEGE MALL ROAD,Batch 1\DSO508\1128 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C98-690,PERRY 2,1131 S COLLEG MALL ROAD,Batch 1\DSO508\1131 S COLLEG MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C00-175,JACKSON CREEK SHOPPING CENTER,1151 S COLLEGE MALL ROAD,Batch 1\DSO508\1151 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C10-224,LATORRE RESTAURANT,1155 S COLLEGE MALL ROAD,Batch 1\DSO508\1155 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C16-642,"COVENANTER PROPERTIES, LLC",1155 COLLEGE MALL ROAD,Batch 1\DSO508\1155 COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C07-650,KROGER FUEL STATION,1175 S COLLEG MALL ROAD,Batch 1\DSO508\1175 S COLLEG MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C97-557,KROGER,1175 S COLLEGE MALL ROAD,Batch 1\DSO508\1175 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C98-401,KROGER,1175 S COLLEGE MALL ROAD,Batch 1\DSO508\1175 S COLLEGE MALL ROAD_01.pdf,OPEN FILE
DSO,DSO508,C10-248,FIVE GUYS BURGERS,1199 SOUTH COLLEGE MALL ROAD,Batch 1\DSO508\1199 SOUTH COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C99-443,AMES DEPARTMENT STORES,1275 S COLLEGE MALL ROAD,Batch 1\DSO508\1275 S COLLEGE MALL ROAD.pdf,OPEN FILE
DSO,DSO508,,HAPPY CAR WASH,1285 S COLLEGE MALL,Batch 1\DSO508\1285 S COLLEGE MALL.pdf,OPEN FILE
DSO,DSO508,C15-608,"COVENANTER PROPERTIES, LLC",1285 COLLEG MALL ROAD,Batch 1\DSO508\1285 COLLEG MALL ROAD.pdf,OPEN FILE
DSO,DSO508,C01-089,,SW CORNER 3RD AND CORY DRIVE,Batch 1\DSO508\SW CORNER 3RD AND CORY DRIVE.pdf,OPEN FILE
DSO,DSO508,C98-536,ROSE & WALKER,298 W COUNTRY CLUB,Batch 1\DSO508\298 W COUNTRY CLUB.pdf,OPEN FILE
DSO,DSO508,C98-606,ROCKPORT HILLS SUBDIVISION,COUNTRYSIDE & ROCKPORTR,Batch 1\DSO508\COUNTRYSIDE & ROCKPORTR.pdf,OPEN FILE
DSO,DSO508,C04-218,BLOOMINGTON ONCOLOGY BUILDING,2620 WEST COTA DRIVE,Batch 1\DSO508\2620 WEST COTA DRIVE.pdf,OPEN FILE
DSO,DSO508,C99-098,JACKSON CREEK PLAZA,2920 E COVENANTER DRIVE,Batch 1\DSO508\2920 E COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO508,C99-378,RENAISSANCE RENTALS,3333 E COVENANTER DRIVE,Batch 1\DSO508\3333 E COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO508,C98-088,RENAISSANCE RENTALS,3341-3351 E COVENANTER DRIVE,Batch 1\DSO508\3341-3351 E COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO508,C99-543,,303 N CURRY PIKE,Batch 1\DSO508\303 N CURRY PIKE.pdf,OPEN FILE
DSO,DSO508,C96-029,,"1701, 1801 N CURRY PIKE","Batch 1\DSO508\1701, 1801 N CURRY PIKE.pdf",OPEN FILE
DSO,DSO508,CU-23-96,UNITED PENTECOSTAL CHURCH,515 S CURRY PIKE,Batch 1\DSO508\515 S CURRY PIKE.pdf,OPEN FILE
DSO,DSO508,RL/PUD-18-92,HUTCHCRAFT,1420 & 1430 S CURRY PIKE,Batch 1\DSO508\1420 & 1430 S CURRY PIKE.pdf,OPEN FILE
DSO,DSO508,C06-070,BROADVIEW LEARNING CENTER,705 WEST COOLIDGE DRIVE,Batch 1\DSO508\705 WEST COOLIDGE DRIVE.pdf,OPEN FILE
DSO,DSO508,C06-132,ADVANCED AUTO,320 NORTH CORY LANE,Batch 1\DSO508\320 NORTH CORY LANE.pdf,OPEN FILE
DSO,DSO508,C13-290,HOOSIER ENERGY,2790 S TECH PARK BOULEVARD,Batch 1\DSO508\2790 S TECH PARK BOULEVARD.pdf,OPEN FILE
DSO,DSO509,C99-441,PERRY 8,1222 W COUNTRYSIDE LANE,Batch 1\DSO509\1222 W COUNTRYSIDE LANE.pdf,OPEN FILE
DSO,DSO509,C03-654,WOOLERY,1449 W COUNTRYSIDE LANE,Batch 1\DSO509\1449 W COUNTRYSIDE LANE.pdf,OPEN FILE
DSO,DSO509,C13-192,,1450 W COUNTRYSIDE LANE,Batch 1\DSO509\1450 W COUNTRYSIDE LANE.pdf,OPEN FILE
DSO,DSO509,C03-128,COVENANTER GARDENS,3141-3143 & 3133-3135 E COVENANTER DRIVE,Batch 1\DSO509\3141-3143 & 3133-3135 E COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO509,C02-466,"COVENANTER HILL, PHASE I",3101 E COVENANTER HILLS APARTMENTS,Batch 1\DSO509\3101 E COVENANTER HILLS APARTMENTS.pdf,OPEN FILE
DSO,DSO509,C16-519,CARRIAGE HOUSE,3281 E COVENANTER DRIVE,Batch 1\DSO509\3281 E COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO509,C16-519,COVENANTER HILL,3298 EAST COVENANTER DRIVE,Batch 1\DSO509\3298 EAST COVENANTER DRIVE.pdf,OPEN FILE
DSO,DSO509,PUD-01-04,BLOOMINGTON HOSPITAL/ONCOLOGY CENTER,2620 COTA DRIVE,Batch 1\DSO509\2620 COTA DRIVE.pdf,OPEN FILE
DSO,DSO509,C04-394,TRANSIT CAFE,3281 E COVENANTER DRIVE,Batch 1\DSO509\3281 E COVENANTER DRIVE_01.pdf,OPEN FILE
DSO,DSO509,,BATCHLER HEIGHTS SEC II,SOUTH CRAMER CIRCLE,Batch 1\DSO509\SOUTH CRAMER CIRCLE.pdf,OPEN FILE
DSO,DSO509,,Jim Wray RICHLAND CONSTRUCTION,3955 CRAMER CIRCLE,Batch 1\DSO509\3955 CRAMER CIRCLE.pdf,OPEN FILE
DSO,DSO509,C08-248,CRESCENT POINTE HOUSING,1310-1210 N CRESCENT ROAD,Batch 1\DSO509\1310-1210 N CRESCENT ROAD.pdf,OPEN FILE
DSO,DSO509,C07-577,IMA,2605 EAST CREEKS EDGE DRIVE,Batch 1\DSO509\2605 EAST CREEKS EDGE DRIVE.pdf,OPEN FILE
DSO,DSO509,C07-001,SOUTH CENTRAL SUPPLY,303 N CURRY PIKE,Batch 1\DSO509\303 N CURRY PIKE.pdf,OPEN FILE
DSO,DSO509,,COLUMBIA HOUSE DEVELOPMENT,555 DANIELS WAY,Batch 1\DSO509\555 DANIELS WAY.pdf,OPEN FILE
DSO,DSO509,V-51-97,E DOUGLAS HORN,104 E DAVIS STREET & 1101 S WALNUT STREET,Batch 1\DSO509\104 E DAVIS STREET & 1101 S WALNUT STREET.pdf,OPEN FILE
DSO,DSO509,C10-604,SOUTHERN INDIANA MEDICAL PARK,2810 S DEBORAH DRIVE,Batch 1\DSO509\2810 S DEBORAH DRIVE.pdf,OPEN FILE
DSO,DSO509,C12-317,,223 W DODDS STREET,Batch 1\DSO509\223 W DODDS STREET.pdf,OPEN FILE
DSO,DSO509,C07-747,PERRY TOWNSHIP TRANSITIONAL HOUSING,720 W DODDS-739 W WYLIE,Batch 1\DSO509\720 W DODDS-739 W WYLIE.pdf,OPEN FILE
DSO,DSO509,C10-129,,508 W DUNCAN DRIVE,Batch 1\DSO509\508 W DUNCAN DRIVE.pdf,OPEN FILE
DSO,DSO509,C17-258,BLOOMINGTON BAGEL COMPANY,113 N DUNN STREET,Batch 1\DSO509\113 N DUNN STREET.pdf,OPEN FILE
DSO,DSO509,C06-160,WINDFALL DANCERS,1101 NORTH DUNN STREET,Batch 1\DSO509\1101 NORTH DUNN STREET.pdf,OPEN FILE
DSO,DSO509,C00-205,,1905-1931 NORTH DUNN STREET,Batch 1\DSO509\1905-1931 NORTH DUNN STREET.pdf,OPEN FILE
DSO,DSO509,C99-103,FRIEDMAN OFFICE/RENTAL,209 S DUNN STREET,Batch 1\DSO509\209 S DUNN STREET.pdf,OPEN FILE
DSO,DSO509,C07-473,BURNHAM RENTALS,314-321 SOUTH DUNN STREET,Batch 1\DSO509\314-321 SOUTH DUNN STREET.pdf,OPEN FILE
DSO,DSO509,C97-373,VICTORY SQUARE APARTMENTS,344-352 S DUNN,Batch 1\DSO509\344-352 S DUNN.pdf,OPEN FILE
DSO,DSO509,C99-412,EAGLEVIEW,4505 S EAGLEVIEW DRIVE,Batch 1\DSO509\4505 S EAGLEVIEW DRIVE.pdf,OPEN FILE
DSO,DSO509,C11-169,EASTBAY APARTMENTS,2529 E EASTGATE LANE,Batch 1\DSO509\2529 E EASTGATE LANE.pdf,OPEN FILE
DSO,DSO509,C00-700,,209 FAIRFIELD DRIVE,Batch 1\DSO509\209 FAIRFIELD DRIVE.pdf,OPEN FILE
DSO,DSO509,C97-087,AURORA ALTERNATIVE SCHOOL,524 N FAIRVIEW ROAD,Batch 1\DSO509\524 N FAIRVIEW ROAD.pdf,OPEN FILE
DSO,DSO509,C09-064,AURORA HIGH SCHOOL,524 N FAIRVIEW STREET,Batch 1\DSO509\524 N FAIRVIEW STREET.pdf,OPEN FILE
DSO,DSO509,C17-166,COLLEGE RENTALS INC,512-514 S FESS STREET,Batch 1\DSO509\512-514 S FESS STREET.pdf,OPEN FILE
DSO,DSO509,C17-704,SHELBY WAREHOUSE,1920 W FOUNTAIN DRIVE,Batch 1\DSO509\1920 W FOUNTAIN DRIVE.pdf,OPEN FILE
DSO,DSO509,C03-466,NUNN LAW OFFICES,104 S FRANKLIN ROAD,Batch 1\DSO509\104 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO509,C99-225,MARRIOTT TOWNE PLACE SUITE,105 S FRANKLIN ROAD,Batch 1\DSO509\105 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO509,,THE FIELDS,1335 S FENBROOK LANE,Batch 1\DSO509\1335 S FENBROOK LANE.pdf,OPEN FILE
DSO,DSO509,C05-535,TUMBLEWEEDS RESTAURANT,106 S FRANKLIN ROAD,Batch 1\DSO509\106 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO509,C16-124,TEXAS ROADHOUSE,110 S FRANKLIN ROAD,Batch 1\DSO509\110 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO509,C97-539,GOLDEN CORAL,FRANKLIN BUSINESS PARK,Batch 1\DSO509\FRANKLIN BUSINESS PARK.pdf,OPEN FILE
DSO,DSO509,C04-073,HOLIDAY INN,117 S FRANKLIN ROAD,Batch 1\DSO509\117 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO510,V-29-13,MED EXPRESS,123 S FRANKLIN ROAD,Batch 1\DSO510\123 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO510,V-126-95,FAIRFIELD INN BY MARRIOTT,120 FAIRFIELD DRIVE,Batch 1\DSO510\120 FAIRFIELD DRIVE.pdf,OPEN FILE
DSO,DSO510,C12-264,CHEDDARS,126 S FRANKLIN ROAD,Batch 1\DSO510\126 S FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO510,,TUMBLEWEED,2733 CHARLESTON ROAD SUITE 2,Batch 1\DSO510\2733 CHARLESTON ROAD SUITE 2.pdf,OPEN FILE
DSO,DSO510,C99-553,PERRY 18,3100 FULLERTON PIKE,Batch 1\DSO510\3100 FULLERTON PIKE.pdf,OPEN FILE
DSO,DSO510,C97-630,TEXAS ROADHOUSE,110 SOUTH FRANKLIN ROAD,Batch 1\DSO510\110 SOUTH FRANKLIN ROAD.pdf,OPEN FILE
DSO,DSO510,C97-550,,820 GATEWOOD DRIVE,Batch 1\DSO510\820 GATEWOOD DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-574,OFFICE DEPOT,100 GATES DRIVE,Batch 1\DSO510\100 GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-575,MICHAEL'S,120 NORTH GATES DRIVE,Batch 1\DSO510\120 NORTH GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C99-030,OFFICE DEPOT,100 GATES DRIVE,Batch 1\DSO510\100 GATES DRIVE_01.pdf,OPEN FILE
DSO,DSO510,C98-675,OFFICE DEPOT,100 GATES DRIVE,Batch 1\DSO510\100 GATES DRIVE_02.pdf,OPEN FILE
DSO,DSO510,C90-012,O'CHARLEY'S RESTAURANT,360 JACOB DR,Batch 1\DSO510\360 JACOB DR.pdf,OPEN FILE
DSO,DSO510,C08-443,LOT 8 WHITEHALL PARK,135 N GATES DRIVE,Batch 1\DSO510\135 N GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-548,RACK ROOM SHOES,140 N GATES DRIVE,Batch 1\DSO510\140 N GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-334,RACK ROOM SHOES,140 N GATES DRIVE,Batch 1\DSO510\140 N GATES DRIVE_01.pdf,OPEN FILE
DSO,DSO510,C98-535,TJ MAXX,160 N GATES DRIVE,Batch 1\DSO510\160 N GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-333,TJ MAXX,160 GATES DRIVE,Batch 1\DSO510\160 GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-572,GOODY'S CLOTHING,200 N GATES DRIVE,Batch 1\DSO510\200 N GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C98-379,GOODY'S FAMILY CLOTHING,200 N GATES DRIVE,Batch 1\DSO510\200 N GATES DRIVE_01.pdf,OPEN FILE
DSO,DSO510,C99-251,PETSMART,240 N GATES DRIVE,Batch 1\DSO510\240 N GATES DRIVE.pdf,OPEN FILE
DSO,DSO510,C99-024,PETSMART,240 N GATES DRIVE,Batch 1\DSO510\240 N GATES DRIVE_01.pdf,OPEN FILE
DSO,DSO510,,LOT #62 GENTRY HONOURS BREWERBUILT HOMES,4000 BENNINGTON BOULEVARD,Batch 1\DSO510\4000 BENNINGTON BOULEVARD.pdf,OPEN FILE
DSO,DSO510,C00-418,GENTRY HONOURS PHASE II,711 S SMITH ROAD,Batch 1\DSO510\711 S SMITH ROAD.pdf,OPEN FILE
DSO,DSO510,C10-005,ORCHARD GLENN COOP,4540 GIFFORD ROAD,Batch 1\DSO510\4540 GIFFORD ROAD.pdf,OPEN FILE
DSO,DSO510,C15-149,"STORAGE EXPRESS, LLC",606 W GOURLEY PIKE,Batch 1\DSO510\606 W GOURLEY PIKE.pdf,OPEN FILE
DSO,DSO510,C98-332,H.H. GREGG,700 W GOURLEY PIKE,Batch 1\DSO510\700 W GOURLEY PIKE.pdf,OPEN FILE
DSO,DSO510,C98-538,CAFE DJANGO,116 N GRANT STREET,Batch 1\DSO510\116 N GRANT STREET.pdf,OPEN FILE
DSO,DSO510,C15-574,QUAFF-ON,116 NORTH GRANT STREET,Batch 1\DSO510\116 NORTH GRANT STREET.pdf,OPEN FILE
DSO,DSO510,,GRANT STREET CONDOMINIUMS,315-319 N GRANT STREET,Batch 1\DSO510\315-319 N GRANT STREET.pdf,OPEN FILE
DSO,DSO510,UV/V-62-96,ROGER AND ANN FIERST,"511-15 N GRANT STREET, PT LOTS","Batch 1\DSO510\511-15 N GRANT STREET, PT LOTS.pdf",OPEN FILE
DSO,DSO510,,D & M HANNA CORPORATION,318 E 18TH STREET,Batch 1\DSO510\318 E 18TH STREET.pdf,OPEN FILE
DSO,DSO510,C07-598,TRINITY EPISCOPAL CHURCH,111 S GRANT STREET,Batch 1\DSO510\111 S GRANT STREET.pdf,OPEN FILE
DSO,DSO510,C16-427|C16-428,EVERGREEN VILLAGE,3607 S HEIRLOOM STREET,Batch 1\DSO510\3607 S HEIRLOOM STREET.pdf,OPEN FILE
DSO,DSO510,C13-053,SHANK APARTMENTS,609 SOUTH HENDERSON STREET,Batch 1\DSO510\609 SOUTH HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C03-085,HOOSIER COURT AT HENDERON,1616 SOUTH HENDERSON STREET,Batch 1\DSO510\1616 SOUTH HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C97-453,BLACK LUMBER COMPANY,1710 S HENDERSON STREET,Batch 1\DSO510\1710 S HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C98-629,CITY OF BLOOMINGTON,1969 S HENDERSON STREET,Batch 1\DSO510\1969 S HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,,3.0 MG WATER TANK,1969 S HENDERSON STREET,Batch 1\DSO510\1969 S HENDERSON STREET_01.pdf,OPEN FILE
DSO,DSO510,C00-403,CHILD PROTECTION SERVICES,3000 S WALNUT STREET PIKE,Batch 1\DSO510\3000 S WALNUT STREET PIKE.pdf,OPEN FILE
DSO,DSO510,C06-642,CBU,1969 SOUTH HENDERSON STREET,Batch 1\DSO510\1969 SOUTH HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C12-573,CRAWFORD APARTMENTS,2440 SOUTH HENDERSON STREET,Batch 1\DSO510\2440 SOUTH HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C16-567|C16-577,CRAWFORD HOUSE II,2446 S HENDERSON STREET,Batch 1\DSO510\2446 S HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C16-248,ALL AMERICAN STORAGE,2450 S HENDERSON STREET,Batch 1\DSO510\2450 S HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C12-121,RESTORE,2450 S HENDERSON STREET,Batch 1\DSO510\2450 S HENDERSON STREET_01.pdf,OPEN FILE
DSO,DSO510,C00-326,,2450 SOUTH HENDERSON STREET,Batch 1\DSO510\2450 SOUTH HENDERSON STREET.pdf,OPEN FILE
DSO,DSO510,C03-409,EVANGELICAL COMMUNITY CHURCH,503 S HIGH STREET,Batch 1\DSO510\503 S HIGH STREET.pdf,OPEN FILE
DSO,DSO510,C13-229,CHILDS SCHOOL,2211 SOUTH HIGH STREET,Batch 1\DSO510\2211 SOUTH HIGH STREET.pdf,OPEN FILE
DSO,DSO510,,ISLAND CONSTRUCTION,STRATFORD DRIVE & WEXLEY ROAD,Batch 1\DSO510\STRATFORD DRIVE & WEXLEY ROAD.pdf,OPEN FILE
DSO,DSO510,C09-198,FAITH LUTHERAN CHURCH,2500 S HIGH,Batch 1\DSO510\2500 S HIGH.pdf,OPEN FILE
DSO,DSO510,C00-575,"HIGHLANDS PHASE III, LOT 113",1523 W LEIGHTON LANE,Batch 1\DSO510\1523 W LEIGHTON LANE.pdf,OPEN FILE
DSO,DSO510,C07-275,ELKINS APARTMENTS,405 S HIGHLAND AVENUE,Batch 1\DSO510\405 S HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C04-522,INDIANA UNIVERSITY,1020 S HIGHLAND AVENUE,Batch 1\DSO510\1020 S HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C12-061,GROUP HOME,1826 S COVEY LANE,Batch 1\DSO510\1826 S COVEY LANE.pdf,OPEN FILE
DSO,DSO510,,WALNUT CREEK,1815 S WALNUT STREET,Batch 1\DSO510\1815 S WALNUT STREET.pdf,OPEN FILE
DSO,DSO510,C12-218,MONTESSORI SCHOOL,1835 S HIGHLAND AVENUE,Batch 1\DSO510\1835 S HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C04-318,BLOOMINGTON MONTESSORI SCHOOL,1835 SOUTH HIGHLAND AVENUE,Batch 1\DSO510\1835 SOUTH HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C12-348,YMCA GYMNASIUM AND POOL,1917 S HIGHLAND AVENUE,Batch 1\DSO510\1917 S HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,,WINSLOW FARMS,HIGHLAND AVENUE,Batch 1\DSO510\HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C12-348,MONROE COUNTY YMCA,2125 SOUTH HIGHLAND AVENUE,Batch 1\DSO510\2125 SOUTH HIGHLAND AVENUE.pdf,OPEN FILE
DSO,DSO510,C12-211,MULTIFAMILY SITE,110 EAST HILLSIDE DRIVE,Batch 1\DSO510\110 EAST HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO510,C12-307,,406 E HILLSIDE DRIVE,Batch 1\DSO510\406 E HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO510,C00-062,HILLSIDE APARTMENTS,700 E HILLSIDE DRIVE,Batch 1\DSO510\700 E HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO510,C07-294|C07-788|C09-575,"NEIGHBORHOOD SOLUTIONS, LLC","421, 509 & 581 EAST HILLSIDE DRIVE","Batch 1\DSO510\421, 509 & 581 EAST HILLSIDE DRIVE.pdf",OPEN FILE
DSO,DSO510,C07-089,,581 E HILLSIDE DRIVE,Batch 1\DSO510\581 E HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO510,,"DWELLING III, LLC",582 E HILLSIDE,Batch 1\DSO510\582 E HILLSIDE.pdf,OPEN FILE
DSO,DSO511,C17-071,DWELLINGS LLC/PARK SOUTH,"1551 S HENDERSON STREET, 600 & 602 E HILLSIDE DRIVE","Batch 1\DSO511\1551 S HENDERSON STREET, 600 & 602 E HILLSIDE DRIVE.pdf",OPEN FILE
